,OID,Country,CountryCode,GridCellArea,pointid,Pop,X,Y,X_deg,Y_deg,TravelHours,NTLBin,NTLArea,NightLights,Elevation,Slope,LandCover,Conflict,ElectrificationOrder,GHI,SolarRestriction,WindVel,HydropowerFID,HydropowerDist,Hydropower,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,SubstationDist,TransformerDist,RoadDist,IsUrban,Electrific,ElecTechStart,PerCapitaDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,ResidentialDemandTierCustom,CommercialDemand,AgriDemand,EducationDemand,HealthDemand,HealthDemand2025,EducationDemand2025,ElecPop,ElecStart,Elec_Initial_Status_Grid2012,Elec_Init_Status_Offgrid2012,Actual_Elec_Status_2012,FinalElecCode2012,GridReachYear,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,Pop2025High,Pop2025Low,Pop2012,GridDistCalibElec,MVConnectDist,Pop2025,NewConnections2025,NumPeoplePerHH,EnergyPerSettlement2025,TotalEnergyPerCell,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Hybrid_Cost,Hybrid_Transmission_Cost,Hybrid_NPC,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Elec_Initial_Status_Grid2025,Elec_Init_Status_Offgrid2025,Actual_Elec_Status_2025,Grid_extension2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,GridElecIn2025,OffGridElecIn2025,FinalElecCode2025,NewCapacity2025,InvestmentCostLV2025,InvestmentCostMV2025,InvestmentCostHV2025,InvestmentCostTransformer2025,InvestmentCostConnection2025,HouseHolds
17616,-1,Bolivia,1,1,17617,287.043103,-7321.40224,-1903.4178920000002,-65.76927533,-16.95745855,4,0,1,0.0,759,13.360444099999999,2,0,0,1483,1,1.14584088,203,37.5513725,9727050,14.741,14.741,14.689,14.689,23.105999999999998,0,14.994898800000001,0,0.051,3,94.65223603,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223603,0,0,0.0,0.0,0,0,14.00151797,0.051,0,1,1,3,2012,3,1,4,4,4,3.25,1.057699926,3.28e-10,274.53956800000003,330.3183915,313.80247189999994,274.53956800000003,14.689,0.0,330.3183915,316.31687353,3.41909407774657,29940.09937363322,31265.37435730795,99.0,0.7996604740554832,99.0,0.7211109419334881,0.5057392855554793,0.5720332952782985,[0.41510246],78291.8912658633,[251172.36188873],SA_Diesel2025,0.5057392855554793,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.5057392855554793,2.0,16952.53399465517,1,0,1,2.0,13.671278252800557,59215.65177124461,0.0,0.0,10000,12076.239494618692,96.60991595694954
17619,-1,Bolivia,1,1,17620,134.43790900000002,-7284.821672,-1853.943609,-65.4406665,-16.52923636,21,0,1,0.0,208,0.803267,11,0,0,1757,0,2.21480417,172,32.6923141,3438760,51.716,51.716,12.797,6.229,55.398999999999994,0,30.216714899999996,0,0.43200000000000005,2,94.65223604,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223604,0,0,0.0,0.0,0,0,55.54734753,0.43200000000000005,0,1,1,2,2012,2,1,1,5,5,2.95,1.04246179,0.000601291,128.58182299999999,154.7060821,146.970778,128.58182299999999,6.229,0.0,154.7060821,99.15873457000001,3.41909407774657,9385.595949947348,14643.27659975282,99.0,1.2267807496143268,99.0,1.2182749178970604,0.9616004373547121,0.5504407479654562,[0.45272514],54368.22488206993,[167423.40208483],SA_PV2025,0.5504407479654562,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.5504407479654562,3.0,34306.42167248193,1,0,1,3.0,5.935367071363656,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332
17626,-1,Bolivia,1,1,17627,90.836425,-7264.61943,-1865.3719870000002,-65.25918667,-16.62824051,2,0,1,0.0,212,1.309023,2,0,0,1753,1,2.34446502,172,35.5222778,3438760,41.417,41.417,14.741,1.3719999999999999,44.144,0,19.0832386,0,0.0,0,94.65223603,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223603,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,3,1,4,5,5,3.7,1.08924436,0.001051265,86.87961013,104.5311366,99.30457972,86.87961013,1.3719999999999999,0.0,104.5311366,104.5311366,3.41909407774657,9894.105813947372,9894.105813947372,99.0,1.0481126226663406,99.0,1.021890347340238,0.45210856181439324,0.4839277677682356,[0.45373836],45778.389105312075,[129776.19711778],SA_Diesel2025,0.45210856181439324,2.0,0,0,0,99.0,0.0,0,SA_Diesel2025,0.45210856181439324,2.0,5602.191330913548,1,0,1,2.0,4.517856536049028,34956.79432672918,0.0,0.0,10000,3821.594778582898,30.572758228663183
17627,-1,Bolivia,1,1,17628,116.270624,-7266.821162,-1891.7348809999999,-65.27896517,-16.85642491,1,0,1,0.0,229,1.2131372999999999,2,0,0,1719,1,2.19709706,193,23.514688500000002,8108790,16.015,16.015,2.637,0.177,20.991999999999997,0,8.0800362,0,0.063,2,94.65223606,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223606,0,0,0.0,0.0,0,0,7.0059717610000005,0.063,0,1,1,2,2012,4,1,4,5,5,3.85,1.102740091,0.00055313,111.205901,133.7998548,127.109862,111.205901,0.177,0.0,133.7998548,126.793883039,3.41909407774657,12001.324548371458,12664.455441323324,99.0,0.9960069299793752,99.0,0.9633069237571151,0.42529319994384995,0.5626087226150704,[0.44535186],50946.61898169478,[145689.47616071],SA_Diesel2025,0.42529319994384995,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.42529319994384995,2.0,6795.330230811715,1,0,1,2.0,5.480056871402493,39054.977666863524,0.0,0.0,10000,4891.641314831258,39.13313051865006
17628,-1,Bolivia,1,1,17629,112.63716699999999,-7261.760325,-1857.0394260000003,-65.2335029,-16.55606055,2,0,1,0.0,201,1.7531245,2,0,0,1771,1,2.44873834,172,27.1511059,3438760,50.21,50.21,23.545,6.571000000000001,51.74100000000001,0,27.802730600000004,0,0.0,0,94.65223607,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223607,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,2,1,4,5,5,3.55,1.077364157,0.001555177,107.7307166,129.61860929999997,123.13767890000001,107.7307166,6.571000000000001,0.0,129.61860929999997,129.61860929999997,3.41909407774657,12268.691206528694,12268.691206528694,99.0,0.9628172984656362,99.0,0.941772073314518,0.4521085618143931,0.47900924726014493,[0.44556904],50237.91393011963,[142674.43723723],SA_Diesel2025,0.4521085618143931,2.0,0,0,0,99.0,0.0,0,SA_Diesel2025,0.4521085618143931,2.0,6946.717248766623,1,0,1,2.0,5.60214210343776,38499.13640774782,0.0,0.0,10000,4738.777522371804,37.91022017897443
17639,-1,Bolivia,1,1,17640,207.107049,-7274.289424,-1877.162444,-65.34605371,-16.73032718,4,0,1,0.0,221,1.1225296999999999,2,0,0,1727,1,2.16820717,193,32.6364059,8108790,28.230999999999998,28.230999999999998,3.826,1.9369999999999998,33.965,0,4.9476223,0,0.07,2,94.65223604,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223604,0,0,0.0,0.0,0,0,13.86598578,0.07,0,1,1,2,2012,5,1,4,5,5,4.0,1.118071038,0.000480697,198.0855111,238.33099130000002,226.41444180000002,198.0855111,1.9369999999999998,0.0,238.33099130000002,224.46500552000003,3.41909407774657,21246.114685198947,22558.56124417479,99.0,0.8233742917661334,99.0,0.7992278771890292,0.5057392855554794,0.5600025443979771,[0.42245455],66578.7179485213,[200090.04404463],SA_Diesel2025,0.5057392855554794,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.5057392855554794,2.0,12029.869271989337,1,0,1,2.0,9.70142223068445,50865.48185876308,0.0,0.0,10000,8713.236089758217,69.70588871806574
17643,-1,Bolivia,1,1,17644,127.17099499999999,-7281.6623150000005,-1882.581462,-65.41228551,-16.77722875,6,0,1,0.0,230,0.7842169,2,0,0,1708,1,2.10427999,193,26.007213600000004,8108790,22.905,22.905,4.787,1.199,26.988000000000003,0,6.6105652,0,0.257,2,107.47816156,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223605,0,0,12.82592551,0.0,0,0,31.25928372,0.257,0,1,1,2,2012,4,1,4,5,5,3.85,1.102740091,0.00034549900000000003,121.63145420000001,146.3435912,139.0264116,121.63145420000001,1.199,0.0,146.3435912,115.08430747999999,3.41909407774657,12369.049792356156,15728.740138264195,99.0,1.0046205619519555,99.0,0.9750525799836987,0.5593700092965656,0.5662320808988913,[0.44579557],53022.54596141135,[155504.77544241],SA_Diesel2025,0.5593700092965656,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.5593700092965656,2.0,7003.541787545335,1,0,1,2.0,5.64796794171514,40672.31327285767,0.0,0.0,10000,5350.23268855368,42.80186150842945
17647,-1,Bolivia,1,1,17648,134.43790900000002,-7318.268781999999,-1906.307343,-65.741127,-16.9824378,1,0,1,0.0,716,4.5314608,2,0,0,1499,1,1.53443599,203,33.6620674,9727050,10.661,10.661,10.59,10.59,20.519000000000002,0,10.890489599999999,0,0.054000000000000006,3,94.65223604,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223604,0,0,0.0,0.0,0,0,6.9434184420000005,0.054000000000000006,0,1,1,3,2012,3,1,4,4,5,3.55,1.077364157,2.33e-06,128.58182299999999,154.7060821,146.970778,128.58182299999999,10.59,0.0,154.7060821,147.762663658,3.41909407774657,13986.066518456148,14643.27659975282,99.0,0.9912392265981214,99.0,0.909430300773798,0.42529319994385006,0.5659275362893373,[0.44681336],54368.22488206993,[162531.69727544],SA_Diesel2025,0.42529319994385006,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.42529319994385006,2.0,7919.120947021238,1,0,1,2.0,6.386331743587282,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332
17648,-1,Bolivia,1,1,17649,243.441619,-7290.872545,-1894.003982,-65.49502242,-16.87605218,2,0,1,0.0,269,1.4197912,2,0,0,1678,1,1.77026176,193,16.4031601,8108790,15.622,15.622,1.382,0.002,16.367,0,4.2239141,0,0.209,3,94.65223601,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223601,0,0,0.0,0.0,0,0,48.66300723,0.209,0,1,1,3,2012,5,1,4,5,5,4.0,1.118071038,3.3600000000000004e-05,232.8373551,280.143446,266.13627369999995,232.8373551,0.002,0.0,280.143446,231.48043876999998,3.41909407774657,21910.14112215639,26516.203567446686,99.0,0.8573073496234034,99.0,0.82049397058295,0.452108561814393,0.576355419651553,[0.41507064],72072.42219122355,[220605.31762563],SA_Diesel2025,0.452108561814393,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.452108561814393,2.0,12405.851014915157,1,0,1,2.0,10.00463064938648,54830.54818783861,0.0,0.0,10000,10241.874003384939,81.93499202707952
17651,-1,Bolivia,1,1,17652,148.97173700000002,-7298.281272,-1878.8337600000002,-65.56157614,-16.74479365,3,0,1,0.0,237,1.0860237,2,0,0,1689,1,1.79797256,193,33.2826653,8108790,29.921,29.921,1.198,1.198,33.21,0,4.087947799999999,0,0.098,3,132.44203505,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223602,0,0,10.94896081,26.84083822,0,0,13.96329094,0.098,0,1,1,3,2012,5,1,4,5,5,4.0,1.118071038,4.28e-05,142.4825606,171.4310639,162.8595107,142.4825606,1.198,0.0,171.4310639,157.46777296,3.41909407774657,20855.35230561376,22704.678973702587,99.0,0.7692398656822089,99.0,0.7376537840464391,0.4789239236849362,0.5022648767896488,[0.43770218],56978.4507156039,[167119.42615636],SA_Diesel2025,0.4789239236849362,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.4789239236849362,2.0,11808.613743038622,1,0,1,2.0,9.52299192037158,43711.03528326131,0.0,0.0,10000,6267.415432342588,50.139323458740705
17657,-1,Bolivia,1,1,17658,210.740506,-7308.436565999999,-1891.704934,-65.6528027,-16.85616586,13,0,1,0.0,614,3.2301843,2,0,0,1505,1,1.38525116,193,30.2777119,8108790,17.044,17.044,9.76,9.346,29.204,0,10.682055499999999,0,0.034,2,94.65223603,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223603,0,0,0.0,0.0,0,0,6.853063647000001,0.034,0,1,1,2,2012,3,1,4,4,5,3.55,1.077364157,1.94e-07,201.5606955,242.5122368,230.386625,201.5606955,9.346,0.0,242.5122368,235.659173153,3.41909407774657,22305.667679912396,22954.32547775685,99.0,0.8546728059570114,99.0,0.7904795167748172,0.7470775423903672,0.5636713467758914,[0.43542798],67142.98010571921,[213534.65155441],SA_PV2025,0.5636713467758914,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.5636713467758914,3.0,83491.86794917374,1,0,1,3.0,16.46782405309147,51276.88022350153,0.0,0.0,10000,8866.099882217672,70.92879905774137
17665,-1,Bolivia,1,1,17666,109.00371000000001,-7289.935159999999,-1890.4093309999998,-65.48660174,-16.84495821,2,0,1,0.0,248,0.6429424,14,0,0,1689,1,1.89356613,193,19.3159771,8108790,18.27,18.27,0.023,0.023,19.525,0,0.5120685,0,0.0,0,94.65223607,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223607,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,5,1,5,5,5,4.2,1.141803222,9.17e-05,104.2555322,125.4373639,119.1654957,104.2555322,0.023,0.0,125.4373639,125.4373639,3.41909407774657,11872.926979861295,11872.926979861295,99.0,0.9906687031925162,99.0,0.9532231578010472,0.452108561814393,0.5022648767896487,[0.44949004],49520.16904788471,[142697.81362636],SA_Diesel2025,0.452108561814393,2.0,0,0,0,99.0,0.0,0,SA_Diesel2025,0.452108561814393,2.0,6722.629598865367,1,0,1,2.0,5.421427844685523,37934.25531431642,0.0,0.0,10000,4585.913733568289,36.687309868546315
17677,-1,Bolivia,1,1,17678,112.63716699999999,-7286.763109999999,-1902.198234,-65.45810673,-16.94691362,5,0,1,0.0,360,6.378854799999999,2,0,0,1677,1,2.28384328,193,7.2392225,8108790,6.461,6.461,4.5360000000000005,3.321,7.321000000000001,0,4.5647025,0,0.0,0,94.65223607,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223607,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,5,2,4,5,5,4.2,1.141803222,0.0008184910000000001,107.7307166,129.61860929999997,123.13767890000001,107.7307166,3.321,0.0,129.61860929999997,129.61860929999997,3.41909407774657,12268.691206528694,12268.691206528694,99.0,0.9814614911136472,99.0,0.9450581740237441,0.5325546474260223,0.5058589009527231,[0.45081963],50237.91393011963,[147015.57325757],SA_PV2025,0.5058589009527231,3.0,0,0,0,99.0,0.0,0,SA_PV2025,0.5058589009527231,3.0,41212.657799708795,1,0,1,3.0,8.12872934905499,38499.13640774782,0.0,0.0,10000,4738.777522371804,37.91022017897443
17682,-1,Bolivia,1,1,17683,101.736796,-7261.354489,-1857.439753,-65.22985721,-16.55952897,2,0,1,0.0,210,4.6188693,2,0,0,1770,1,2.41351771,172,27.567543,3438760,49.937,49.937,23.319000000000003,6.151,51.284,0,27.6234283,0,0.036000000000000004,2,110.68464294,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223604,0,0,16.0324069,0.0,0,0,3.50298588,0.036000000000000004,0,1,1,2,2012,2,1,4,5,5,3.55,1.077364157,0.001369454,97.30516335,117.0748729,111.2211293,97.30516335,6.151,0.0,117.0748729,113.57188702,3.41909407774657,12570.663762830722,12958.390504182384,99.0,0.9211499247642664,99.0,0.9008173056643802,0.45210856181439313,0.47927987395351224,[0.44932421],48055.69624659179,[136055.38606047],SA_Diesel2025,0.45210856181439313,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.45210856181439313,2.0,7117.698646065232,1,0,1,2.0,5.740029115447818,36775.51009794241,0.0,0.0,10000,4280.186148649382,34.24148918919505
17688,-1,Bolivia,1,1,17689,127.17099499999999,-7268.896651000001,-1894.283128,-65.2976096,-16.878466600000003,1,0,1,0.0,248,2.3169953999999997,2,0,0,1715,1,2.25180244,193,20.2440434,8108790,12.788,12.788,3.964,0.08,20.544,0,6.7734509,0,0.057,2,94.65223605,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223605,0,0,0.0,0.0,0,0,6.932992887999999,0.057,0,1,1,2,2012,4,1,4,5,5,3.85,1.102740091,0.00071167,121.63145420000001,146.3435912,139.0264116,121.63145420000001,0.08,0.0,146.3435912,139.410598312,3.41909407774657,13195.524859299154,13851.748138667102,99.0,0.9618919035351732,99.0,0.9291438282493686,0.42529319994385,0.5639209295482837,[0.44196635],53022.54596141135,[152338.15902624],SA_Diesel2025,0.42529319994385,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.42529319994385,2.0,7471.504384904808,1,0,1,2.0,6.0253538170315775,40672.31327285767,0.0,0.0,10000,5350.23268855368,42.80186150842945
17691,-1,Bolivia,1,1,17692,276.14273199999997,-7287.798986,-1859.430746,-65.46741217,-16.57677792,21,0,1,0.0,212,0.8279853000000001,2,0,0,1743,1,2.12760997,172,38.775131200000004,3438760,46.708999999999996,46.708999999999996,6.792999999999999,0.024,49.98,0,24.5362988,0,0.066,2,100.558912264,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223604,0,0,5.906676224,0.0,0,0,17.43152498,0.066,0,1,1,2,2012,3,1,4,5,5,3.7,1.08924436,0.000391036,264.1140148,317.7746551,301.88592239999997,264.1140148,0.024,0.0,317.7746551,300.34313012,3.41909407774657,30202.178470832216,31955.07366192376,99.0,0.729162168532835,99.0,0.7287277270554068,0.9616004373547123,0.48670417492697465,[0.42063401],76770.17786216406,[248238.1713257],SA_PV2025,0.48670417492697465,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.48670417492697465,3.0,97612.70150259408,1,0,1,3.0,19.252998323983054,58152.52974126779,0.0,0.0,10000,11617.64812089627,92.94118496717016
17692,-1,Bolivia,1,1,17693,330.644587,-7281.153381,-1861.106804,-65.40771368,-16.59129722,18,0,1,0.0,218,0.2245335,2,0,0,1745,1,2.2360723,172,36.2687187,3438760,44.3,44.3,12.177,4.02,48.401,0,22.2244797,0,0.022000000000000002,2,94.65223604,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223604,0,0,0.0,0.0,0,0,6.957319179,0.022000000000000002,0,1,1,2,2012,3,1,4,5,5,3.7,1.08924436,0.0006630910000000001,316.2417809,380.493337,361.4686702,316.2417809,4.02,0.0,380.493337,373.536017821,3.41909407774657,35356.019328234936,36014.54514537127,99.0,0.7040439739296332,99.0,0.7012428728992398,0.8811543517430828,0.48614634779238763,[0.40980222],84189.14764322712,[276137.06693296],SA_PV2025,0.48614634779238763,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.48614634779238763,3.0,114138.82075399625,1,0,1,3.0,22.512587919920367,63278.54265737467,0.0,0.0,10000,13910.604985852444,111.28483988681955
17699,-1,Bolivia,1,1,17700,515.9508940000001,-7264.96039,-1891.746196,-65.26224957,-16.85652279,2,0,1,0.0,227,0.2008291,2,0,0,1722,1,2.12936187,193,24.8442745,8108790,16.299,16.299,4.157,0.009000000000000001,19.877,0,9.9016113,0,0.373,2,97.81355569899999,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223603,0,0,3.1613196689999996,0.0,0,0,184.06661719999997,0.373,0,1,1,2,2012,4,1,4,5,5,3.85,1.102740091,0.000394627,493.47618550000004,593.7368556,564.0500128,493.47618550000004,0.009000000000000001,0.0,593.7368556,409.6702384,3.41909407774657,40071.30268196101,58075.51299577972,99.0,0.7523303931278404,99.0,0.7265526779398276,0.4521085618143932,0.5616285680460547,[0.37772386],106815.45180064121,[365752.67933178],SA_Diesel2025,0.4521085618143932,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.4521085618143932,2.0,22688.97348832102,1,0,1,2.0,18.297398484913703,78108.79346881945,0.0,0.0,10000,21706.658331821756,173.65326665457405
17700,-1,Bolivia,1,1,17701,174.405936,-7285.080756,-1886.906368,-65.44299389,-16.81465238,4,0,1,0.0,239,0.5120042,2,0,0,1702,1,2.01755571,193,21.7082214,8108790,19.331,19.331,2.66,0.018000000000000002,22.435,0,4.3945918,0,0.021,3,104.00447336399999,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223601,0,0,9.352237354,0.0,0,0,3.50298588,0.021,0,1,1,3,2012,5,1,4,5,5,4.0,1.118071038,0.00021018599999999998,166.8088514,200.6997822,190.6647931,166.8088514,0.018000000000000002,0.0,200.6997822,197.19679631999998,3.41909407774657,20509.348950329568,20873.675151980497,99.0,0.8062822860340993,99.0,0.7776012013759562,0.5057392855554793,0.49842854106798884,[0.43109893],61324.52080275159,[182123.40498207],SA_PV2025,0.49842854106798884,3.0,0,1,1,99.0,0.0,0,SA_PV2025,0.49842854106798884,3.0,67882.49065032702,1,0,1,3.0,13.389051410320908,46987.058830504706,0.0,0.0,10000,7337.461972246887,58.699695777975094
17701,-1,Bolivia,1,1,17702,109.00371000000001,-7272.22935,-1897.4610890000001,-65.32754775,-16.9059515,2,0,1,0.0,255,0.5407350000000001,2,0,0,1713,1,2.21837211,193,15.6401625,8108790,8.508,8.508,2.048,1.588,17.56,0,4.6435318,0,0.067,2,159.35202976,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,144.38845,0,0,14.96357976,0.0,0,0,6.985120654,0.067,0,1,1,2,2012,5,1,4,5,5,4.0,1.118071038,0.000611353,104.2555322,125.4373639,119.1654957,104.2555322,1.588,0.0,125.4373639,118.452243246,3.41909407774657,18875.60539087535,19988.698545208747,99.0,0.7476432542834702,99.0,0.7202077583722198,0.4521085618143931,0.4952278907750828,[0.4487008],49520.16904788471,[142045.386142],SA_Diesel2025,0.4521085618143931,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.4521085618143931,2.0,10687.651302196733,1,0,1,2.0,8.618997895376872,37934.25531431642,0.0,0.0,10000,4585.913733568289,36.687309868546315
17712,-1,Bolivia,1,1,17713,207.107049,-7265.691331999999,-1880.209078,-65.26881573,-16.75669722,2,0,1,0.0,216,1.0090535,2,0,0,1738,1,2.13801646,193,33.3405228,8108790,26.956999999999997,26.956999999999997,4.479,0.03,30.393,0,8.347687700000002,0,0.0,0,102.52780434,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223604,0,0,7.8755683,0.0,0,0,0.0,0.0,0,0,0,99,2012,4,1,4,5,5,3.85,1.102740091,0.000412725,198.0855111,238.33099130000002,226.41444180000002,198.0855111,0.03,0.0,238.33099130000002,238.33099130000002,3.41909407774657,24435.553244164646,24435.553244164646,99.0,0.7582661624403219,99.0,0.7354422114702471,0.452108561814393,0.48810435954989445,[0.42065321],66578.7179485213,[198600.48475434],SA_Diesel2025,0.452108561814393,2.0,0,0,0,99.0,0.0,0,SA_Diesel2025,0.452108561814393,2.0,13835.777292533387,1,0,1,2.0,11.157786869481574,50865.48185876308,0.0,0.0,10000,8713.236089758217,69.70588871806574
17716,-1,Bolivia,1,1,17717,123.53753799999998,-7255.459218999999,-1888.950445,-65.1768991,-16.83233728,4,0,1,0.0,217,0.30124209999999996,2,0,0,1732,1,2.22212934,193,34.016887700000005,8108790,19.26,19.26,1.9769999999999999,1.501,19.282,0,17.5438461,0,0.028999999999999998,2,89.25915262,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,89.25915262,0,0,0.0,0.0,0,0,3.4265318239999996,0.028999999999999998,0,1,1,2,2012,3,1,4,5,5,3.7,1.08924436,0.000622081,118.15626979999999,142.1623457,135.0542284,118.15626979999999,1.501,0.0,142.1623457,138.735813876,3.41909407774657,12383.441184617797,12689.2905116535,99.0,0.9905742108430183,99.0,0.9637939469961369,0.5057392855554793,0.5583859088771975,[0.44472138],52338.560238467006,[151489.82620603],SA_Diesel2025,0.5057392855554793,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.5057392855554793,2.0,7011.690410016534,1,0,1,2.0,5.654539353706757,40141.191342372775,0.0,0.0,10000,5197.368896094227,41.57895116875382
17736,-1,Bolivia,1,1,17737,159.872108,-7298.717216,-1909.2479469999998,-65.56549229999999,-17.00785581,1,1,1,0.1548835,452,9.1150837,2,0,0,1507,1,1.21601462,203,14.4113169,9727050,0.011000000000000001,0.011000000000000001,0.39299999999999996,0.152,13.558,0,0.1593753,0,0.023,3,94.65223602,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223602,0,0,0.0,0.0,0,0,3.516886618,0.023,0,1,1,3,2012,5,1,4,5,5,4.0,1.118071038,3.24e-09,152.9081138,183.9748003,174.7760603,152.9081138,0.152,0.0,183.9748003,180.457913682,3.41909407774657,17080.74503750545,17413.62621972797,99.0,0.9213475390792357,99.0,0.843083601894367,0.42529319994385,0.5629232759772506,[0.43919745],58872.818520810746,[177234.85699642],SA_Diesel2025,0.42529319994385,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.42529319994385,2.0,9671.374409577002,1,0,1,2.0,7.7994269577650455,45146.81171474574,0.0,0.0,10000,6726.00680606501,53.80805444852008
17750,-1,Bolivia,1,1,17751,98.103339,-7267.408781,-1876.6836469999998,-65.28424384,-16.72618263,2,0,1,0.0,221,0.2245335,2,0,0,1740,1,2.19265437,193,35.585640000000005,8108790,29.77,29.77,3.553,2.515,34.311,0,8.388925599999999,0,0.037000000000000005,2,94.65223603,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223603,0,0,0.0,0.0,0,0,3.4717092210000002,0.037000000000000005,0,1,1,2,2012,4,1,4,5,5,3.85,1.102740091,0.000541503,93.82997894,112.8936275,107.24894609999998,93.82997894,2.515,0.0,112.8936275,109.421918279,3.41909407774657,10357.029235799278,10685.634276412899,99.0,1.0415242919644205,99.0,1.0129871710091263,0.4521085618143932,0.48754332005615886,[0.45158255],47307.93245709879,[134635.15065956],SA_Diesel2025,0.4521085618143932,2.0,0,1,1,99.0,0.0,0,SA_Diesel2025,0.4521085618143932,2.0,5864.305525924458,1,0,1,2.0,4.729237093972273,36180.610097252924,0.0,0.0,10000,4127.322359845866,33.01857887876693
17752,-1,Bolivia,1,1,17753,141.704823,-7302.933422,-1898.605734,-65.60336712,-16.91585008,12,0,1,0.0,505,13.138082500000001,2,0,0,1563,1,1.00355744,193,22.0299511,8108790,9.664,9.664,7.961,7.959,20.764,0,8.423152900000002,0,0.0,0,94.65223603,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,94.65223603,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,99,2012,4,1,4,4,4,3.4,1.066906092,5.88e-13,135.5321918,163.068573,154.9151444,135.5321918,7.959,0.0,163.068573,163.068573,3.41909407774657,15434.805060671284,15434.805060671284,99.0,0.9321351943839908,99.0,0.8793918740697961,0.7202621805198244,0.5427545597554168,[0.45044076],55686.15675680134,[171633.74964096],SA_PV2025,0.5427545597554168,3.0,0,0,0,99.0,0.0,0,SA_PV2025,0.5427545597554168,3.0,55629.81563773612,1,0,1,3.0,10.972350224405547,42724.468905721726,0.0,0.0,10000,5961.687851079619,47.69350280863695
